bank_id,destination,section,exact_i_can,question_family_id,variation,task_architecture,representation,response_type,mastery_goal,summative_version,secure
U2-S24-EXTRAPRACTICE-05,Extra Practice,2.4,I can use slope and intercept information to interpret similarities and differences.,graph_vs_equation,F4-2,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph + Equation,constructed response,,,False
U2-S24-EXTRAPRACTICE-06,Extra Practice,2.4,I can use slope and intercept information to interpret similarities and differences.,graph_vs_equation,F4-3,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph + Equation,constructed response,,,False
U2-S24-EXTRAPRACTICE-07,Extra Practice,2.4,I can construct comparison models for linear relationships shown in different forms.,table_vs_table,F4-1-Q3E,FEATURE-IDENTIFY-FROM-REPRESENTATION-01,Table + Table,constructed response,,,False
U2-S24-EXTRAPRACTICE-08,Extra Practice,2.4,I can construct comparison models for linear relationships shown in different forms.,table_vs_table,F4-2-Q3E,FEATURE-IDENTIFY-FROM-REPRESENTATION-01,Table + Table,constructed response,,,False
U2-S24-EXTRAPRACTICE-09,Extra Practice,2.4,I can construct comparison models for linear relationships shown in different forms.,table_vs_table,F4-3-Q3E,FEATURE-IDENTIFY-FROM-REPRESENTATION-01,Table + Table,constructed response,,,False
U2-S24-EXTRAPRACTICE-10,Extra Practice,2.4,I can use slope and intercept information to interpret similarities and differences.,context_compare,F4-1-Q3E,MODEL-COMPARE-TWO-LINEAR-01,Context,constructed response,,,False
U2-S24-EXTRAPRACTICE-11,Extra Practice,2.4,I can use slope and intercept information to interpret similarities and differences.,context_compare,F4-2-Q3E,MODEL-COMPARE-TWO-LINEAR-01,Context,constructed response,,,False
U2-S24-EXTRAPRACTICE-12,Extra Practice,2.4,I can use slope and intercept information to interpret similarities and differences.,context_compare,F4-3-Q3E,MODEL-COMPARE-TWO-LINEAR-01,Context,constructed response,,,False
U2-S24-EXTRAPRACTICE-13,Extra Practice,2.4,I can critique conclusions about linear relationships using evidence from representations.,claim_critique,F4-1-Q3E,ERROR-CRITIQUE-CLAIM-01,Graph / Context,constructed response,,,False
U2-S24-EXTRAPRACTICE-14,Extra Practice,2.4,I can critique conclusions about linear relationships using evidence from representations.,claim_critique,F4-2-Q3E,ERROR-CRITIQUE-CLAIM-01,Graph / Context,constructed response,,,False
U2-S24-EXTRAPRACTICE-15,Extra Practice,2.4,I can critique conclusions about linear relationships using evidence from representations.,claim_critique,F4-3-Q3E,ERROR-CRITIQUE-CLAIM-01,Graph / Context,constructed response,,,False
U2-S24-EXTRAPRACTICE-16,Extra Practice,2.4,I can use slope and intercept information to interpret similarities and differences.,crossover_compare,F4-1-Q3E,MODEL-COMPARE-TWO-LINEAR-01,Equation + Comparison,constructed response,,,False
U2-S24-EXTRAPRACTICE-17,Extra Practice,2.4,I can use slope and intercept information to interpret similarities and differences.,crossover_compare,F4-2-Q3E,MODEL-COMPARE-TWO-LINEAR-01,Equation + Comparison,constructed response,,,False
U2-S24-EXTRAPRACTICE-18,Extra Practice,2.4,I can use slope and intercept information to interpret similarities and differences.,crossover_compare,F4-3-Q3E,MODEL-COMPARE-TWO-LINEAR-01,Equation + Comparison,constructed response,,,False
U2-S24-EXTRAPRACTICE-19,Extra Practice,2.4,"I can critique a proposed function family choice using evidence from rate of change, shape, or equation structure.",review_retrieval,F4-R1-Q3E,FEATURE-IDENTIFY-FROM-REPRESENTATION-01,Equation,constructed response,,,False
U2-S24-EXTRAPRACTICE-20,Extra Practice,2.4,"I can critique a proposed function family choice using evidence from rate of change, shape, or equation structure.",review_retrieval,F4-R2-Q3E,FEATURE-IDENTIFY-FROM-REPRESENTATION-01,Equation,constructed response,,,False
U2-S24-EXTRAPRACTICE-21,Extra Practice,2.4,"I can critique a proposed function family choice using evidence from rate of change, shape, or equation structure.",review_retrieval,F4-R3-Q3E,FEATURE-IDENTIFY-FROM-REPRESENTATION-01,Equation,constructed response,,,False
U2-S24-EXTRAPRACTICE-22,Extra Practice,2.4,"Compare relationships across equations, graphs, tables, visual patterns, and contexts and justify conclusions with representation evidence.",mastery_retrieval,F4-M1-Q3E,MODEL-COMPARE-TWO-LINEAR-01,Equation + Equation,constructed response,U2-MG04,,False
U2-S24-EXTRAPRACTICE-23,Extra Practice,2.4,"Compare relationships across equations, graphs, tables, visual patterns, and contexts and justify conclusions with representation evidence.",mastery_retrieval,F4-M2-Q3E,MODEL-COMPARE-TWO-LINEAR-01,Equation + Equation,constructed response,U2-MG04,,False
U2-S24-EXTRAPRACTICE-24,Extra Practice,2.4,"Compare relationships across equations, graphs, tables, visual patterns, and contexts and justify conclusions with representation evidence.",mastery_retrieval,F4-M3-Q3E,MODEL-COMPARE-TWO-LINEAR-01,Equation + Equation,constructed response,U2-MG04,,False
U2-S24-CYU-01,CYU,2.4,I can construct comparison models for linear relationships shown in different forms.,equation_vs_table,CYU-1,REPTRANS-GRAPH-TABLE-EQUATION-01,Equation + Table,constructed response,,,False
U2-S24-CYU-02,CYU,2.4,I can use slope and intercept information to interpret similarities and differences.,graph_vs_equation,CYU-2,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph + Equation,constructed response,,,False
U2-S24-CYU-03,CYU,2.4,I can construct comparison models for linear relationships shown in different forms.,table_vs_table,CYU-3,FEATURE-IDENTIFY-FROM-REPRESENTATION-01,Table + Table,constructed response,,,False
U2-S24-CYU-04,CYU,2.4,I can use slope and intercept information to interpret similarities and differences.,context_compare,CYU-4,MODEL-COMPARE-TWO-LINEAR-01,Context,constructed response,,,False
U2-S24-CYU-05,CYU,2.4,I can critique conclusions about linear relationships using evidence from representations.,claim_critique,CYU-5,ERROR-CRITIQUE-CLAIM-01,Graph / Context,constructed response,,,False
U2-S24-CYU-06,CYU,2.4,I can use slope and intercept information to interpret similarities and differences.,crossover_compare,CYU-6,MODEL-COMPARE-TWO-LINEAR-01,Equation + Comparison,constructed response,,,False
U2-S24-WARMUP1-01,Warm-Up 1,2.4,"I can build equivalent expressions by using structure, grouping, and properties of operations.",diamond_expression_structure,WU1-Diamond,FACTORPAIR-SUM-PRODUCT-PUZZLE-01,Diagram + Equation,constructed response,,,False
U2-S24-WARMUP1-02,Warm-Up 1,2.4,"I can critique a proposed function family choice using evidence from rate of change, shape, or equation structure.",review_retrieval,WU1-R1,FEATURE-IDENTIFY-FROM-REPRESENTATION-01,Equation,constructed response,,,False
U2-S24-WARMUP1-03,Warm-Up 1,2.4,"I can critique a proposed function family choice using evidence from rate of change, shape, or equation structure.",review_retrieval,WU1-R2,FEATURE-IDENTIFY-FROM-REPRESENTATION-01,Equation,constructed response,,,False
U2-S24-WARMUP1-04,Warm-Up 1,2.4,"I can critique a proposed function family choice using evidence from rate of change, shape, or equation structure.",review_retrieval,WU1-R3,FEATURE-IDENTIFY-FROM-REPRESENTATION-01,Equation,constructed response,,,False
U2-S24-WARMUP2-01,Warm-Up 2,2.4,I can construct comparison models for linear relationships shown in different forms.,equation_vs_table,WU2-I1,REPTRANS-GRAPH-TABLE-EQUATION-01,Equation + Table,constructed response,,,False
U2-S24-WARMUP2-02,Warm-Up 2,2.4,I can use slope and intercept information to interpret similarities and differences.,graph_vs_equation,WU2-I2,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph + Equation,constructed response,,,False
U2-S24-WARMUP2-03,Warm-Up 2,2.4,"I can critique a proposed function family choice using evidence from rate of change, shape, or equation structure.",review_retrieval,WU2-R,FEATURE-IDENTIFY-FROM-REPRESENTATION-01,Equation,constructed response,,,False
U2-S24-WARMUP2-04,Warm-Up 2,2.4,"Compare relationships across equations, graphs, tables, visual patterns, and contexts and justify conclusions with representation evidence.",mastery_retrieval,WU2-M,MODEL-COMPARE-TWO-LINEAR-01,Equation + Equation,constructed response,U2-MG04,,False
U2-S24-WARMUP3-01,Warm-Up 3,2.4,I can construct comparison models for linear relationships shown in different forms.,table_vs_table,WU3-I,FEATURE-IDENTIFY-FROM-REPRESENTATION-01,Table + Table,constructed response,,,False
U2-S24-WARMUP3-02,Warm-Up 3,2.4,"I can critique a proposed function family choice using evidence from rate of change, shape, or equation structure.",review_retrieval,WU3-R,FEATURE-IDENTIFY-FROM-REPRESENTATION-01,Equation,constructed response,,,False
U2-S24-WARMUP3-03,Warm-Up 3,2.4,"Compare relationships across equations, graphs, tables, visual patterns, and contexts and justify conclusions with representation evidence.",mastery_retrieval,WU3-M1,MODEL-COMPARE-TWO-LINEAR-01,Equation + Equation,constructed response,U2-MG04,,False
U2-S24-WARMUP3-04,Warm-Up 3,2.4,"Compare relationships across equations, graphs, tables, visual patterns, and contexts and justify conclusions with representation evidence.",mastery_retrieval,WU3-M2,MODEL-COMPARE-TWO-LINEAR-01,Equation + Equation,constructed response,U2-MG04,,False
U2-S24-EXITTICKETA-01,Exit Ticket A,2.4,I can construct comparison models for linear relationships shown in different forms.,equation_vs_table,ETA-1,REPTRANS-GRAPH-TABLE-EQUATION-01,Equation + Table,constructed response,,,False
U2-S24-EXITTICKETA-02,Exit Ticket A,2.4,I can use slope and intercept information to interpret similarities and differences.,graph_vs_equation,ETA-2,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph + Equation,constructed response,,,False
U2-S24-EXITTICKETA-03,Exit Ticket A,2.4,I can critique conclusions about linear relationships using evidence from representations.,claim_critique,ETA-3,ERROR-CRITIQUE-CLAIM-01,Graph / Context,constructed response,,,False
U2-S24-EXITTICKETA-04,Exit Ticket A,2.4,I can use slope and intercept information to interpret similarities and differences.,crossover_compare,ETA-4,MODEL-COMPARE-TWO-LINEAR-01,Equation + Comparison,constructed response,,,False
U2-S24-EXITTICKETB-01,Exit Ticket B,2.4,"I can critique a proposed function family choice using evidence from rate of change, shape, or equation structure.",review_evidence,ETB-1,FEATURE-IDENTIFY-FROM-REPRESENTATION-01,Equation,constructed response,,,False
U2-S24-EXITTICKETB-02,Exit Ticket B,2.4,"I can critique a proposed function family choice using evidence from rate of change, shape, or equation structure.",review_evidence,ETB-2,FEATURE-IDENTIFY-FROM-REPRESENTATION-01,Equation,constructed response,,,False
U2-S24-EXITTICKETB-03,Exit Ticket B,2.4,"I can critique a proposed function family choice using evidence from rate of change, shape, or equation structure.",review_evidence,ETB-3,FEATURE-IDENTIFY-FROM-REPRESENTATION-01,Equation,constructed response,,,False
U2-S24-EXITTICKETB-04,Exit Ticket B,2.4,"I can critique a proposed function family choice using evidence from rate of change, shape, or equation structure.",review_evidence,ETB-4,FEATURE-IDENTIFY-FROM-REPRESENTATION-01,Equation,constructed response,,,False
U2-S24-EXITTICKETC-01,Exit Ticket C,2.4,"Compare relationships across equations, graphs, tables, visual patterns, and contexts and justify conclusions with representation evidence.",mastery_evidence,ETC-1,MODEL-COMPARE-TWO-LINEAR-01,Equation + Equation,constructed response,U2-MG04,,False
U2-S24-EXITTICKETC-02,Exit Ticket C,2.4,"Compare relationships across equations, graphs, tables, visual patterns, and contexts and justify conclusions with representation evidence.",mastery_evidence,ETC-2,MODEL-COMPARE-TWO-LINEAR-01,Equation + Equation,constructed response,U2-MG04,,False
U2-S24-EXITTICKETC-03,Exit Ticket C,2.4,"Compare relationships across equations, graphs, tables, visual patterns, and contexts and justify conclusions with representation evidence.",mastery_evidence,ETC-3,MODEL-COMPARE-TWO-LINEAR-01,Equation + Equation,constructed response,U2-MG04,,False
U2-S24-EXITTICKETC-04,Exit Ticket C,2.4,"Compare relationships across equations, graphs, tables, visual patterns, and contexts and justify conclusions with representation evidence.",mastery_evidence,ETC-4,MODEL-COMPARE-TWO-LINEAR-01,Equation + Equation,constructed response,U2-MG04,,False
U2-S25-WTC-01,WTC,2.5,I can design linear models that represent patterns in real-world data.,wtc_scatter_model,shared-plant-data,WTC-FRQ-PREVIEW-01,Scatter Plot + Context,constructed response,,,False
U2-S25-NOTESEXAMPLE-01,Notes Example,2.5,I can design linear models that represent patterns in real-world data.,fit_from_data,Notes Example-1,MODEL-SELECT-BEST-FIT-01,Scatter Plot,constructed response,,,False
U2-S25-NOTESYTI-01,Notes YTI,2.5,I can design linear models that represent patterns in real-world data.,fit_from_data,Notes YTI-1,MODEL-SELECT-BEST-FIT-01,Scatter Plot,constructed response,,,False
U2-S25-NOTESEXAMPLE-02,Notes Example,2.5,I can predict values using a linear model and interpret the result.,use_model_prediction,Notes Example-2,PREDICT-EXTRAPOLATE-MODEL-01,Equation / Context,constructed response,,,False
U2-S25-NOTESYTI-02,Notes YTI,2.5,I can predict values using a linear model and interpret the result.,use_model_prediction,Notes YTI-2,PREDICT-EXTRAPOLATE-MODEL-01,Equation / Context,constructed response,,,False
U2-S25-NOTESEXAMPLE-03,Notes Example,2.5,I can predict values using a linear model and interpret the result.,interpret_model,Notes Example-3,FEATURE-IDENTIFY-FROM-REPRESENTATION-01,Context + Equation,constructed response,,,False
U2-S25-NOTESYTI-03,Notes YTI,2.5,I can predict values using a linear model and interpret the result.,interpret_model,Notes YTI-3,FEATURE-IDENTIFY-FROM-REPRESENTATION-01,Context + Equation,constructed response,,,False
U2-S25-NOTESEXAMPLE-04,Notes Example,2.5,I can assess whether a linear model fits a data situation well enough for the question being asked.,fit_reasonableness,Notes Example-4,VERIFY-REASONABLENESS-01,Context / Data,constructed response,,,False
U2-S25-NOTESYTI-04,Notes YTI,2.5,I can assess whether a linear model fits a data situation well enough for the question being asked.,fit_reasonableness,Notes YTI-4,VERIFY-REASONABLENESS-01,Context / Data,constructed response,,,False
U2-S25-NOTESEXAMPLE-05,Notes Example,2.5,I can assess whether a linear model fits a data situation well enough for the question being asked.,interpolation_extrapolation,Notes Example-5,PREDICT-EXTRAPOLATE-MODEL-01,Context / Data Range,constructed response,,,False
U2-S25-NOTESYTI-05,Notes YTI,2.5,I can assess whether a linear model fits a data situation well enough for the question being asked.,interpolation_extrapolation,Notes YTI-5,PREDICT-EXTRAPOLATE-MODEL-01,Context / Data Range,constructed response,,,False
U2-S25-NOTESEXAMPLE-06,Notes Example,2.5,I can assess whether a linear model fits a data situation well enough for the question being asked.,observed_vs_predicted,Notes Example-6,DATA-BESTFIT-PREDICT-01,Table,constructed response,,,False
U2-S25-NOTESYTI-06,Notes YTI,2.5,I can assess whether a linear model fits a data situation well enough for the question being asked.,observed_vs_predicted,Notes YTI-6,DATA-BESTFIT-PREDICT-01,Table,constructed response,,,False
U2-S25-PRACTICESET1-01,Practice Set 1,2.5,I can design linear models that represent patterns in real-world data.,fit_from_data,F1-1,MODEL-SELECT-BEST-FIT-01,Scatter Plot,constructed response,,,False
U2-S25-PRACTICESET1-02,Practice Set 1,2.5,I can design linear models that represent patterns in real-world data.,fit_from_data,F1-2,MODEL-SELECT-BEST-FIT-01,Scatter Plot,constructed response,,,False
U2-S25-PRACTICESET1-03,Practice Set 1,2.5,I can design linear models that represent patterns in real-world data.,fit_from_data,F1-3,MODEL-SELECT-BEST-FIT-01,Scatter Plot,constructed response,,,False
U2-S25-PRACTICESET1-04,Practice Set 1,2.5,I can predict values using a linear model and interpret the result.,use_model_prediction,F1-1,PREDICT-EXTRAPOLATE-MODEL-01,Equation / Context,constructed response,,,False
U2-S25-PRACTICESET1-05,Practice Set 1,2.5,I can predict values using a linear model and interpret the result.,use_model_prediction,F1-2,PREDICT-EXTRAPOLATE-MODEL-01,Equation / Context,constructed response,,,False
U2-S25-PRACTICESET1-06,Practice Set 1,2.5,I can predict values using a linear model and interpret the result.,use_model_prediction,F1-3,PREDICT-EXTRAPOLATE-MODEL-01,Equation / Context,constructed response,,,False
U2-S25-PRACTICESET1-07,Practice Set 1,2.5,I can predict values using a linear model and interpret the result.,interpret_model,F1-1,FEATURE-IDENTIFY-FROM-REPRESENTATION-01,Context + Equation,constructed response,,,False
U2-S25-PRACTICESET1-08,Practice Set 1,2.5,I can predict values using a linear model and interpret the result.,interpret_model,F1-2,FEATURE-IDENTIFY-FROM-REPRESENTATION-01,Context + Equation,constructed response,,,False
U2-S25-PRACTICESET1-09,Practice Set 1,2.5,I can predict values using a linear model and interpret the result.,interpret_model,F1-3,FEATURE-IDENTIFY-FROM-REPRESENTATION-01,Context + Equation,constructed response,,,False
U2-S25-PRACTICESET1-10,Practice Set 1,2.5,I can assess whether a linear model fits a data situation well enough for the question being asked.,fit_reasonableness,F1-1,VERIFY-REASONABLENESS-01,Context / Data,constructed response,,,False
U2-S25-PRACTICESET1-11,Practice Set 1,2.5,I can assess whether a linear model fits a data situation well enough for the question being asked.,fit_reasonableness,F1-2,VERIFY-REASONABLENESS-01,Context / Data,constructed response,,,False
U2-S25-PRACTICESET1-12,Practice Set 1,2.5,I can assess whether a linear model fits a data situation well enough for the question being asked.,fit_reasonableness,F1-3,VERIFY-REASONABLENESS-01,Context / Data,constructed response,,,False
U2-S25-PRACTICESET1-13,Practice Set 1,2.5,I can assess whether a linear model fits a data situation well enough for the question being asked.,interpolation_extrapolation,F1-1,PREDICT-EXTRAPOLATE-MODEL-01,Context / Data Range,constructed response,,,False
U2-S25-PRACTICESET1-14,Practice Set 1,2.5,I can assess whether a linear model fits a data situation well enough for the question being asked.,interpolation_extrapolation,F1-2,PREDICT-EXTRAPOLATE-MODEL-01,Context / Data Range,constructed response,,,False
U2-S25-PRACTICESET1-15,Practice Set 1,2.5,I can assess whether a linear model fits a data situation well enough for the question being asked.,interpolation_extrapolation,F1-3,PREDICT-EXTRAPOLATE-MODEL-01,Context / Data Range,constructed response,,,False
U2-S25-PRACTICESET1-16,Practice Set 1,2.5,I can assess whether a linear model fits a data situation well enough for the question being asked.,observed_vs_predicted,F1-1,DATA-BESTFIT-PREDICT-01,Table,constructed response,,,False
U2-S25-PRACTICESET1-17,Practice Set 1,2.5,I can assess whether a linear model fits a data situation well enough for the question being asked.,observed_vs_predicted,F1-2,DATA-BESTFIT-PREDICT-01,Table,constructed response,,,False
U2-S25-PRACTICESET1-18,Practice Set 1,2.5,I can assess whether a linear model fits a data situation well enough for the question being asked.,observed_vs_predicted,F1-3,DATA-BESTFIT-PREDICT-01,Table,constructed response,,,False
U2-S25-PRACTICESET1-19,Practice Set 1,2.5,I can construct an equation that models a situation using meaningful quantities and operations.,review_retrieval,F1-R1,REPTRANS-TRANSLATE-VERBAL-SYMBOLIC-01,Context -> Equation,constructed response,,,False
U2-S25-PRACTICESET1-20,Practice Set 1,2.5,I can construct an equation that models a situation using meaningful quantities and operations.,review_retrieval,F1-R2,REPTRANS-TRANSLATE-VERBAL-SYMBOLIC-01,Context -> Equation,constructed response,,,False
U2-S25-PRACTICESET1-21,Practice Set 1,2.5,I can construct an equation that models a situation using meaningful quantities and operations.,review_retrieval,F1-R3,REPTRANS-TRANSLATE-VERBAL-SYMBOLIC-01,Context -> Equation,constructed response,,,False
U2-S25-PRACTICESET1-22,Practice Set 1,2.5,"Represent patterns with input-output tables, verbal rules, symbolic rules, and ordered pairs, then use the rule to extend the relationship.",mastery_retrieval,F1-M1,PROC-DIRECT-EXECUTE-01,Equation / Ordered Pair,constructed response,U2-MG02,,False
U2-S25-PRACTICESET1-23,Practice Set 1,2.5,"Represent patterns with input-output tables, verbal rules, symbolic rules, and ordered pairs, then use the rule to extend the relationship.",mastery_retrieval,F1-M2,PROC-DIRECT-EXECUTE-01,Equation / Ordered Pair,constructed response,U2-MG02,,False
U2-S25-PRACTICESET1-24,Practice Set 1,2.5,"Represent patterns with input-output tables, verbal rules, symbolic rules, and ordered pairs, then use the rule to extend the relationship.",mastery_retrieval,F1-M3,PROC-DIRECT-EXECUTE-01,Equation / Ordered Pair,constructed response,U2-MG02,,False
U2-S25-PRACTICESET2-01,Practice Set 2,2.5,I can design linear models that represent patterns in real-world data.,fit_from_data,F2-1,MODEL-SELECT-BEST-FIT-01,Scatter Plot,constructed response,,,False
U2-S25-PRACTICESET2-02,Practice Set 2,2.5,I can design linear models that represent patterns in real-world data.,fit_from_data,F2-2,MODEL-SELECT-BEST-FIT-01,Scatter Plot,constructed response,,,False
U2-S25-PRACTICESET2-03,Practice Set 2,2.5,I can design linear models that represent patterns in real-world data.,fit_from_data,F2-3,MODEL-SELECT-BEST-FIT-01,Scatter Plot,constructed response,,,False
U2-S25-PRACTICESET2-04,Practice Set 2,2.5,I can predict values using a linear model and interpret the result.,use_model_prediction,F2-1,PREDICT-EXTRAPOLATE-MODEL-01,Equation / Context,constructed response,,,False
U2-S25-PRACTICESET2-05,Practice Set 2,2.5,I can predict values using a linear model and interpret the result.,use_model_prediction,F2-2,PREDICT-EXTRAPOLATE-MODEL-01,Equation / Context,constructed response,,,False
U2-S25-PRACTICESET2-06,Practice Set 2,2.5,I can predict values using a linear model and interpret the result.,use_model_prediction,F2-3,PREDICT-EXTRAPOLATE-MODEL-01,Equation / Context,constructed response,,,False
U2-S25-PRACTICESET2-07,Practice Set 2,2.5,I can predict values using a linear model and interpret the result.,interpret_model,F2-1,FEATURE-IDENTIFY-FROM-REPRESENTATION-01,Context + Equation,constructed response,,,False
U2-S25-PRACTICESET2-08,Practice Set 2,2.5,I can predict values using a linear model and interpret the result.,interpret_model,F2-2,FEATURE-IDENTIFY-FROM-REPRESENTATION-01,Context + Equation,constructed response,,,False
U2-S25-PRACTICESET2-09,Practice Set 2,2.5,I can predict values using a linear model and interpret the result.,interpret_model,F2-3,FEATURE-IDENTIFY-FROM-REPRESENTATION-01,Context + Equation,constructed response,,,False
U2-S25-PRACTICESET2-10,Practice Set 2,2.5,I can assess whether a linear model fits a data situation well enough for the question being asked.,fit_reasonableness,F2-1,VERIFY-REASONABLENESS-01,Context / Data,constructed response,,,False
U2-S25-PRACTICESET2-11,Practice Set 2,2.5,I can assess whether a linear model fits a data situation well enough for the question being asked.,fit_reasonableness,F2-2,VERIFY-REASONABLENESS-01,Context / Data,constructed response,,,False
U2-S25-PRACTICESET2-12,Practice Set 2,2.5,I can assess whether a linear model fits a data situation well enough for the question being asked.,fit_reasonableness,F2-3,VERIFY-REASONABLENESS-01,Context / Data,constructed response,,,False
U2-S25-PRACTICESET2-13,Practice Set 2,2.5,I can predict values using a linear model and interpret the result.,interpolation_extrapolation,F2-1,PREDICT-EXTRAPOLATE-MODEL-01,Context / Data Range,constructed response,,,False
U2-S25-PRACTICESET2-14,Practice Set 2,2.5,I can predict values using a linear model and interpret the result.,interpolation_extrapolation,F2-2,PREDICT-EXTRAPOLATE-MODEL-01,Context / Data Range,constructed response,,,False
U2-S25-PRACTICESET2-15,Practice Set 2,2.5,I can predict values using a linear model and interpret the result.,interpolation_extrapolation,F2-3,PREDICT-EXTRAPOLATE-MODEL-01,Context / Data Range,constructed response,,,False
U2-S25-PRACTICESET2-16,Practice Set 2,2.5,I can assess whether a linear model fits a data situation well enough for the question being asked.,observed_vs_predicted,F2-1,DATA-BESTFIT-PREDICT-01,Table,constructed response,,,False
U2-S25-PRACTICESET2-17,Practice Set 2,2.5,I can assess whether a linear model fits a data situation well enough for the question being asked.,observed_vs_predicted,F2-2,DATA-BESTFIT-PREDICT-01,Table,constructed response,,,False
U2-S25-PRACTICESET2-18,Practice Set 2,2.5,I can assess whether a linear model fits a data situation well enough for the question being asked.,observed_vs_predicted,F2-3,DATA-BESTFIT-PREDICT-01,Table,constructed response,,,False
U2-S25-PRACTICESET2-19,Practice Set 2,2.5,I can construct an equation that models a situation using meaningful quantities and operations.,review_retrieval,F2-R1,REPTRANS-TRANSLATE-VERBAL-SYMBOLIC-01,Context -> Equation,constructed response,,,False
U2-S25-PRACTICESET2-20,Practice Set 2,2.5,I can construct an equation that models a situation using meaningful quantities and operations.,review_retrieval,F2-R2,REPTRANS-TRANSLATE-VERBAL-SYMBOLIC-01,Context -> Equation,constructed response,,,False
U2-S25-PRACTICESET2-21,Practice Set 2,2.5,I can construct an equation that models a situation using meaningful quantities and operations.,review_retrieval,F2-R3,REPTRANS-TRANSLATE-VERBAL-SYMBOLIC-01,Context -> Equation,constructed response,,,False
U2-S25-PRACTICESET2-22,Practice Set 2,2.5,"Represent patterns with input-output tables, verbal rules, symbolic rules, and ordered pairs, then use the rule to extend the relationship.",mastery_retrieval,F2-M1,PROC-DIRECT-EXECUTE-01,Equation / Ordered Pair,constructed response,U2-MG02,,False
U2-S25-PRACTICESET2-23,Practice Set 2,2.5,"Represent patterns with input-output tables, verbal rules, symbolic rules, and ordered pairs, then use the rule to extend the relationship.",mastery_retrieval,F2-M2,PROC-DIRECT-EXECUTE-01,Equation / Ordered Pair,constructed response,U2-MG02,,False
U2-S25-PRACTICESET2-24,Practice Set 2,2.5,"Represent patterns with input-output tables, verbal rules, symbolic rules, and ordered pairs, then use the rule to extend the relationship.",mastery_retrieval,F2-M3,PROC-DIRECT-EXECUTE-01,Equation / Ordered Pair,constructed response,U2-MG02,,False
U2-S25-PRACTICESET3-01,Practice Set 3,2.5,I can design linear models that represent patterns in real-world data.,fit_from_data,F3-1,MODEL-SELECT-BEST-FIT-01,Scatter Plot,constructed response,,,False
U2-S25-PRACTICESET3-02,Practice Set 3,2.5,I can design linear models that represent patterns in real-world data.,fit_from_data,F3-2,MODEL-SELECT-BEST-FIT-01,Scatter Plot,constructed response,,,False
U2-S25-PRACTICESET3-03,Practice Set 3,2.5,I can design linear models that represent patterns in real-world data.,fit_from_data,F3-3,MODEL-SELECT-BEST-FIT-01,Scatter Plot,constructed response,,,False
U2-S25-PRACTICESET3-04,Practice Set 3,2.5,I can predict values using a linear model and interpret the result.,use_model_prediction,F3-1-Q3E,PREDICT-EXTRAPOLATE-MODEL-01,Equation / Context,constructed response,,,False
U2-S25-PRACTICESET3-05,Practice Set 3,2.5,I can predict values using a linear model and interpret the result.,use_model_prediction,F3-2-Q3E,PREDICT-EXTRAPOLATE-MODEL-01,Equation / Context,constructed response,,,False
U2-S25-PRACTICESET3-06,Practice Set 3,2.5,I can predict values using a linear model and interpret the result.,use_model_prediction,F3-3-Q3E,PREDICT-EXTRAPOLATE-MODEL-01,Equation / Context,constructed response,,,False
U2-S25-PRACTICESET3-07,Practice Set 3,2.5,I can predict values using a linear model and interpret the result.,interpret_model,F3-1-Q3E,FEATURE-IDENTIFY-FROM-REPRESENTATION-01,Context + Equation,constructed response,,,False
U2-S25-PRACTICESET3-08,Practice Set 3,2.5,I can predict values using a linear model and interpret the result.,interpret_model,F3-2-Q3E,FEATURE-IDENTIFY-FROM-REPRESENTATION-01,Context + Equation,constructed response,,,False
U2-S25-PRACTICESET3-09,Practice Set 3,2.5,I can predict values using a linear model and interpret the result.,interpret_model,F3-3-Q3E,FEATURE-IDENTIFY-FROM-REPRESENTATION-01,Context + Equation,constructed response,,,False
U2-S25-PRACTICESET3-10,Practice Set 3,2.5,I can assess whether a linear model fits a data situation well enough for the question being asked.,fit_reasonableness,F3-1-Q3E,VERIFY-REASONABLENESS-01,Context / Data,constructed response,,,False
U2-S25-PRACTICESET3-11,Practice Set 3,2.5,I can assess whether a linear model fits a data situation well enough for the question being asked.,fit_reasonableness,F3-2-Q3E,VERIFY-REASONABLENESS-01,Context / Data,constructed response,,,False
U2-S25-PRACTICESET3-12,Practice Set 3,2.5,I can assess whether a linear model fits a data situation well enough for the question being asked.,fit_reasonableness,F3-3-Q3E,VERIFY-REASONABLENESS-01,Context / Data,constructed response,,,False
U2-S25-PRACTICESET3-13,Practice Set 3,2.5,I can assess whether a linear model fits a data situation well enough for the question being asked.,interpolation_extrapolation,F3-1-Q3E,PREDICT-EXTRAPOLATE-MODEL-01,Context / Data Range,constructed response,,,False
U2-S25-PRACTICESET3-14,Practice Set 3,2.5,I can assess whether a linear model fits a data situation well enough for the question being asked.,interpolation_extrapolation,F3-2-Q3E,PREDICT-EXTRAPOLATE-MODEL-01,Context / Data Range,constructed response,,,False
U2-S25-PRACTICESET3-15,Practice Set 3,2.5,I can assess whether a linear model fits a data situation well enough for the question being asked.,interpolation_extrapolation,F3-3-Q3E,PREDICT-EXTRAPOLATE-MODEL-01,Context / Data Range,constructed response,,,False
