bank_id,destination,section,item_label,exact_target,question_family_id,variation,task_architecture,representation,response_type,dok,bloom,mastery_goal,source_basis,summative_version
U3-31-PRACTICE-SET-2-010,Practice Set 2,3.1,Question 10,"I can determine whether a system has one solution, no solution, or infinitely many solutions from algebraic and graphical evidence.",system_solution_type,p2-q10,PROC-DIRECT-EXECUTE-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-31-PRACTICE-SET-2-011,Practice Set 2,3.1,Question 11,"I can determine whether a system has one solution, no solution, or infinitely many solutions from algebraic and graphical evidence.",system_solution_type,p2-q11,PROC-DIRECT-EXECUTE-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-31-PRACTICE-SET-2-012,Practice Set 2,3.1,Question 12,I can construct graphical representations of systems and connect intersection points to solutions.,system_table_intersection,p2-q12,REPTRANS-GRAPH-TABLE-EQUATION-01,Table,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-31-PRACTICE-SET-2-013,Practice Set 2,3.1,Question 13,I can construct graphical representations of systems and connect intersection points to solutions.,system_graph_intersection,p2-q13,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-31-PRACTICE-SET-2-014,Practice Set 2,3.1,Question 14,I can construct graphical representations of systems and connect intersection points to solutions.,system_table_intersection,p2-q14,REPTRANS-GRAPH-TABLE-EQUATION-01,Table,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-31-PRACTICE-SET-2-015,Practice Set 2,3.1,Question 15,I can use elimination to solve systems and interpret the solution type.,elimination_solve,p2-q15,PROC-MULTISTEP-CHAIN-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-31-PRACTICE-SET-2-016,Practice Set 2,3.1,Question 16,I can use elimination to solve systems and interpret the solution type.,elimination_solve,p2-q16,PROC-MULTISTEP-CHAIN-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-31-PRACTICE-SET-2-017,Practice Set 2,3.1,Question 17,"I can determine whether a system has one solution, no solution, or infinitely many solutions from algebraic and graphical evidence.",system_solution_type,p2-q17,PROC-DIRECT-EXECUTE-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-31-PRACTICE-SET-2-018,Practice Set 2,3.1,Question 18,"I can determine whether a system has one solution, no solution, or infinitely many solutions from algebraic and graphical evidence.",system_solution_type,p2-q18,PROC-DIRECT-EXECUTE-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-31-PRACTICE-SET-2-019,Practice Set 2,3.1,Question 19,I can use elimination to solve systems and interpret the solution type.,elimination_error,p2-q19,ERROR-DIAGNOSE-WORKED-SOLUTION-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-31-PRACTICE-SET-2-020,Practice Set 2,3.1,Question 20,I can construct graphical representations of systems and connect intersection points to solutions.,system_graph_intersection,p2-q20,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-31-PRACTICE-SET-2-021,Practice Set 2,3.1,Question 21,I can construct graphical representations of systems and connect intersection points to solutions.,system_table_intersection,p2-q21,REPTRANS-GRAPH-TABLE-EQUATION-01,Table,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-31-PRACTICE-SET-2-022,Practice Set 2,3.1,Question 22,I can use elimination to solve systems and interpret the solution type.,elimination_solve,p2-q22,PROC-MULTISTEP-CHAIN-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-31-PRACTICE-SET-2-023,Practice Set 2,3.1,Question 23,I can use elimination to solve systems and interpret the solution type.,elimination_solve,p2-q23,PROC-MULTISTEP-CHAIN-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-31-PRACTICE-SET-2-024,Practice Set 2,3.1,Question 24,"I can determine whether a system has one solution, no solution, or infinitely many solutions from algebraic and graphical evidence.",system_solution_type,p2-q24,PROC-DIRECT-EXECUTE-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-31-PRACTICE-SET-3-001,Practice Set 3,3.1,Question 1,"I can determine whether a system has one solution, no solution, or infinitely many solutions from algebraic and graphical evidence.",system_solution_type,p3-q1,PROC-DIRECT-EXECUTE-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-31-PRACTICE-SET-3-002,Practice Set 3,3.1,Question 2,I can use elimination to solve systems and interpret the solution type.,elimination_error,p3-q2,ERROR-DIAGNOSE-WORKED-SOLUTION-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-31-PRACTICE-SET-3-003,Practice Set 3,3.1,Question 3,I can construct graphical representations of systems and connect intersection points to solutions.,system_graph_intersection,p3-q3,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-31-PRACTICE-SET-3-004,Practice Set 3,3.1,Question 4,I can construct graphical representations of systems and connect intersection points to solutions.,system_table_intersection,p3-q4,REPTRANS-GRAPH-TABLE-EQUATION-01,Table,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-31-PRACTICE-SET-3-005,Practice Set 3,3.1,Question 5,I can construct graphical representations of systems and connect intersection points to solutions.,system_graph_intersection,p3-q5,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-31-PRACTICE-SET-3-006,Practice Set 3,3.1,Question 6,I can use elimination to solve systems and interpret the solution type.,elimination_solve,p3-q6,PROC-MULTISTEP-CHAIN-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-31-PRACTICE-SET-3-007,Practice Set 3,3.1,Question 7,"I can determine whether a system has one solution, no solution, or infinitely many solutions from algebraic and graphical evidence.",system_solution_type,p3-q7,PROC-DIRECT-EXECUTE-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-31-PRACTICE-SET-3-008,Practice Set 3,3.1,Question 8,"I can determine whether a system has one solution, no solution, or infinitely many solutions from algebraic and graphical evidence.",system_solution_type,p3-q8,PROC-DIRECT-EXECUTE-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-31-PRACTICE-SET-3-009,Practice Set 3,3.1,Question 9,I can use elimination to solve systems and interpret the solution type.,elimination_error,p3-q9,ERROR-DIAGNOSE-WORKED-SOLUTION-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-31-PRACTICE-SET-3-010,Practice Set 3,3.1,Question 10,I can construct graphical representations of systems and connect intersection points to solutions.,system_graph_intersection,p3-q10,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-31-PRACTICE-SET-3-011,Practice Set 3,3.1,Question 11,I can construct graphical representations of systems and connect intersection points to solutions.,system_table_intersection,p3-q11,REPTRANS-GRAPH-TABLE-EQUATION-01,Table,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-31-PRACTICE-SET-3-012,Practice Set 3,3.1,Question 12,I can construct graphical representations of systems and connect intersection points to solutions.,system_table_intersection,p3-q12,REPTRANS-GRAPH-TABLE-EQUATION-01,Table,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-31-PRACTICE-SET-3-013,Practice Set 3,3.1,Question 13,I can use elimination to solve systems and interpret the solution type.,elimination_solve,p3-q13,PROC-MULTISTEP-CHAIN-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-31-PRACTICE-SET-3-014,Practice Set 3,3.1,Question 14,"I can determine whether a system has one solution, no solution, or infinitely many solutions from algebraic and graphical evidence.",system_solution_type,p3-q14,PROC-DIRECT-EXECUTE-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-31-PRACTICE-SET-3-015,Practice Set 3,3.1,Question 15,"I can determine whether a system has one solution, no solution, or infinitely many solutions from algebraic and graphical evidence.",system_solution_type,p3-q15,PROC-DIRECT-EXECUTE-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-31-PRACTICE-SET-3-016,Practice Set 3,3.1,Question 16,I can use elimination to solve systems and interpret the solution type.,elimination_error,p3-q16,ERROR-DIAGNOSE-WORKED-SOLUTION-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-31-PRACTICE-SET-3-017,Practice Set 3,3.1,Question 17,I can construct graphical representations of systems and connect intersection points to solutions.,system_graph_intersection,p3-q17,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-31-PRACTICE-SET-3-018,Practice Set 3,3.1,Question 18,I can construct graphical representations of systems and connect intersection points to solutions.,system_table_intersection,p3-q18,REPTRANS-GRAPH-TABLE-EQUATION-01,Table,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-31-PRACTICE-SET-3-019,Practice Set 3,3.1,Question 19,I can use elimination to solve systems and interpret the solution type.,elimination_solve,p3-q19,PROC-MULTISTEP-CHAIN-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-31-PRACTICE-SET-3-020,Practice Set 3,3.1,Question 20,I can use elimination to solve systems and interpret the solution type.,elimination_solve,p3-q20,PROC-MULTISTEP-CHAIN-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-31-PRACTICE-SET-3-021,Practice Set 3,3.1,Question 21,"I can determine whether a system has one solution, no solution, or infinitely many solutions from algebraic and graphical evidence.",system_solution_type,p3-q21,PROC-DIRECT-EXECUTE-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-31-PRACTICE-SET-3-022,Practice Set 3,3.1,Question 22,"I can determine whether a system has one solution, no solution, or infinitely many solutions from algebraic and graphical evidence.",system_solution_type,p3-q22,PROC-DIRECT-EXECUTE-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-31-PRACTICE-SET-3-023,Practice Set 3,3.1,Question 23,I can use elimination to solve systems and interpret the solution type.,elimination_error,p3-q23,ERROR-DIAGNOSE-WORKED-SOLUTION-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-31-PRACTICE-SET-3-024,Practice Set 3,3.1,Question 24,I can construct graphical representations of systems and connect intersection points to solutions.,system_graph_intersection,p3-q24,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-31-EXTRA-PRACTICE-001,Extra Practice,3.1,Question 1,I can construct graphical representations of systems and connect intersection points to solutions.,system_table_intersection,p4-q1,REPTRANS-GRAPH-TABLE-EQUATION-01,Table,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-31-EXTRA-PRACTICE-002,Extra Practice,3.1,Question 2,I can use elimination to solve systems and interpret the solution type.,elimination_solve,p4-q2,PROC-MULTISTEP-CHAIN-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-31-EXTRA-PRACTICE-003,Extra Practice,3.1,Question 3,I can use elimination to solve systems and interpret the solution type.,elimination_solve,p4-q3,PROC-MULTISTEP-CHAIN-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-31-EXTRA-PRACTICE-004,Extra Practice,3.1,Question 4,"I can determine whether a system has one solution, no solution, or infinitely many solutions from algebraic and graphical evidence.",system_solution_type,p4-q4,PROC-DIRECT-EXECUTE-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-31-EXTRA-PRACTICE-005,Extra Practice,3.1,Question 5,I can construct graphical representations of systems and connect intersection points to solutions.,system_graph_intersection,p4-q5,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-31-EXTRA-PRACTICE-006,Extra Practice,3.1,Question 6,I can use elimination to solve systems and interpret the solution type.,elimination_error,p4-q6,ERROR-DIAGNOSE-WORKED-SOLUTION-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-31-EXTRA-PRACTICE-007,Extra Practice,3.1,Question 7,I can construct graphical representations of systems and connect intersection points to solutions.,system_graph_intersection,p4-q7,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-31-EXTRA-PRACTICE-008,Extra Practice,3.1,Question 8,I can construct graphical representations of systems and connect intersection points to solutions.,system_table_intersection,p4-q8,REPTRANS-GRAPH-TABLE-EQUATION-01,Table,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-31-EXTRA-PRACTICE-009,Extra Practice,3.1,Question 9,I can use elimination to solve systems and interpret the solution type.,elimination_solve,p4-q9,PROC-MULTISTEP-CHAIN-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-31-EXTRA-PRACTICE-010,Extra Practice,3.1,Question 10,I can use elimination to solve systems and interpret the solution type.,elimination_solve,p4-q10,PROC-MULTISTEP-CHAIN-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-31-EXTRA-PRACTICE-011,Extra Practice,3.1,Question 11,"I can determine whether a system has one solution, no solution, or infinitely many solutions from algebraic and graphical evidence.",system_solution_type,p4-q11,PROC-DIRECT-EXECUTE-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-31-EXTRA-PRACTICE-012,Extra Practice,3.1,Question 12,I can construct graphical representations of systems and connect intersection points to solutions.,system_table_intersection,p4-q12,REPTRANS-GRAPH-TABLE-EQUATION-01,Table,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-31-EXTRA-PRACTICE-013,Extra Practice,3.1,Question 13,I can use elimination to solve systems and interpret the solution type.,elimination_error,p4-q13,ERROR-DIAGNOSE-WORKED-SOLUTION-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-31-EXTRA-PRACTICE-014,Extra Practice,3.1,Question 14,I can construct graphical representations of systems and connect intersection points to solutions.,system_graph_intersection,p4-q14,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-31-EXTRA-PRACTICE-015,Extra Practice,3.1,Question 15,I can construct graphical representations of systems and connect intersection points to solutions.,system_table_intersection,p4-q15,REPTRANS-GRAPH-TABLE-EQUATION-01,Table,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
